horse,trial_date,race_date,gap_days,trial_dist,race_dist,dist_match,trial_sentiment,concealed,won_trial,improver,trial_finish_pct,race_place,race_n,race_finish_pct,race_win,race_top3,race_top_half
HOTT SHOTT,2025-12-01,2026-01-11,41,1200,1600,False,0,False,False,False,0.6666666666666666,14,14,1.0,0,0,0
FLAMING RABBIT,2025-12-01,2026-01-18,48,1200,1400,True,-,False,False,True,0.7777777777777778,14,14,1.0,0,0,0
VERY GRATEFUL,2025-12-01,2026-01-01,31,1200,1400,True,-,False,False,True,0.8888888888888888,11,14,0.7857142857142857,0,0,0
YOUNG EMPEROR,2025-12-01,2025-12-17,16,1200,1650,False,0,False,False,True,,11,12,0.9166666666666666,0,0,0
JUMBO TREASURE,2025-12-01,2025-12-27,26,1200,1200,True,++,False,True,True,0.1,1,14,0.07142857142857142,1,1,1
BEAUTY CRESCENT,2025-12-01,2025-12-14,13,1200,1400,True,+,False,False,False,0.2,13,14,0.9285714285714286,0,0,0
DRAGON FOUR SEAS,2025-12-01,2025-12-17,16,1200,1000,True,++,True,False,False,0.3,10,13,0.7692307692307693,0,0,0
HAPPY INDEX,2025-12-01,2026-01-01,31,1200,1200,True,+,False,False,False,0.4,3,14,0.21428571428571427,0,1,1
ENDEARED,2025-12-01,2025-12-07,6,1200,1650,False,+,False,False,True,0.5,5,14,0.35714285714285715,0,0,1
ALL ROUND WINNER,2025-12-01,2025-12-20,19,1200,1600,False,+,False,False,False,0.6,4,14,0.2857142857142857,0,0,1
PACKING FIGHTER,2025-12-01,2026-01-11,41,1200,1800,False,-,False,False,False,0.7,4,14,0.2857142857142857,0,0,1
PANACEA,2025-12-01,2025-12-14,13,1200,1800,False,+,False,False,False,0.8,14,14,1.0,0,0,0
NEVER TOO SOON,2025-12-01,2025-12-10,9,1200,1200,True,+,True,False,False,0.9,6,12,0.5,0,0,1
MEANINGFUL DRAGON,2025-12-01,2026-01-25,55,1200,1400,True,-,False,False,True,1.0,12,14,0.8571428571428571,0,0,0
VOYAGE BOSS,2025-12-01,2025-12-14,13,1200,1200,True,++,False,True,False,0.1111111111111111,5,15,0.3333333333333333,0,0,1
TOURBILLON GOLFER,2025-12-01,2025-12-10,9,1200,1200,True,++,False,False,True,0.2222222222222222,2,12,0.16666666666666666,0,1,1
DERRYNBLUE,2025-12-01,2025-12-20,19,1200,1000,True,+,False,False,True,0.3333333333333333,13,14,0.9285714285714286,0,0,0
DO YOU JUST,2025-12-01,2026-01-25,55,1200,1600,False,+,False,False,True,0.4444444444444444,13,14,0.9285714285714286,0,0,0
SHINKANSEN,2025-12-01,2025-12-23,22,1200,1650,False,+,False,False,False,0.5555555555555556,2,12,0.16666666666666666,0,1,1
YOUNG LEGACY,2025-12-01,2026-01-18,48,1200,1200,True,+,False,False,False,0.6666666666666666,10,14,0.7142857142857143,0,0,0
WITHOUT COMPARE,2025-12-01,2026-01-11,41,1200,1400,True,0,False,False,False,0.7777777777777778,3,14,0.21428571428571427,0,1,1
DR GOLDEN GENERAL,2025-12-01,2025-12-10,9,1200,1650,False,-,False,False,False,0.8888888888888888,11,12,0.9166666666666666,0,0,0
PACKING KING,2025-12-01,2025-12-20,19,1200,1400,True,++,False,True,True,0.09090909090909091,6,14,0.42857142857142855,0,0,1
CLOUD NINE,2025-12-01,2025-12-27,26,1200,1200,True,+,False,False,True,0.18181818181818182,3,14,0.21428571428571427,0,1,1
SUPREME SEA,2025-12-01,2026-01-04,34,1200,1200,True,+,False,False,False,0.2727272727272727,1,12,0.08333333333333333,1,1,1
GENERAL REDWOOD,2025-12-01,2025-12-27,26,1200,1200,True,+,False,False,True,0.36363636363636365,10,14,0.7142857142857143,0,0,0
ORIGIN OF FORM,2025-12-01,2026-01-25,55,1200,1200,True,+,False,False,False,0.45454545454545453,12,14,0.8571428571428571,0,0,0
SANDMAN,2025-12-01,2026-01-01,31,1200,1600,False,0,False,False,True,0.6363636363636364,13,15,0.8666666666666667,0,0,0
HAPPY ACTION,2025-12-01,2025-12-17,16,1200,1650,False,-,False,False,False,0.7272727272727273,11,12,0.9166666666666666,0,0,0
FOREVER FOLKS,2025-12-01,2025-12-27,26,1200,1650,False,++,False,True,False,0.09090909090909091,4,14,0.2857142857142857,0,0,1
MONEY TYCOON,2025-12-01,2026-01-11,41,1200,1200,True,-,False,False,False,0.2727272727272727,11,12,0.9166666666666666,0,0,0
FALCON HUNTER,2025-12-01,2025-12-27,26,1200,1400,True,+,False,False,True,0.36363636363636365,7,14,0.5,0,0,1
COLOURFUL KNIGHT,2025-12-01,2025-12-17,16,1200,1650,False,+,False,False,True,0.45454545454545453,12,12,1.0,0,0,0
WINNING DIAMOND,2025-12-01,2025-12-14,13,1200,1200,True,+,False,False,False,0.5454545454545454,10,15,0.6666666666666666,0,0,0
NO OTHER CHOICE,2025-12-01,2025-12-27,26,1200,1650,False,0,False,False,True,0.6363636363636364,10,14,0.7142857142857143,0,0,0
FOREMOST TEDDY,2025-12-01,2025-12-07,6,1200,1650,False,0,False,False,True,0.7272727272727273,1,14,0.07142857142857142,1,1,1
MR GOOD VIBES,2025-12-01,2025-12-10,9,1200,1200,True,-,False,False,False,0.9090909090909091,11,12,0.9166666666666666,0,0,0
MR ALADDIN,2025-12-01,2025-12-27,26,1200,1800,False,-,False,False,False,1.0,13,14,0.9285714285714286,0,0,0
MAGNIFIQUE,2025-12-01,2025-12-27,26,1000,1000,True,++,False,True,False,0.1111111111111111,1,14,0.07142857142857142,1,1,1
LUCKY RANGER,2025-12-01,2026-01-11,41,1000,1200,True,+,False,False,False,0.2222222222222222,2,12,0.16666666666666666,0,1,1
CITY GOLD BANNER,2025-12-01,2026-01-18,48,1000,1000,True,+,False,False,False,0.3333333333333333,1,11,0.09090909090909091,1,1,1
MATZDEN,2025-12-01,2026-01-11,41,1000,1200,True,+,False,False,False,0.4444444444444444,6,12,0.5,0,0,1
INVINCIBLE STARR,2025-12-01,2026-01-07,37,1000,1000,True,0,False,False,False,0.5555555555555556,10,12,0.8333333333333334,0,0,0
WHOWROTETHATSONG,2025-12-01,2025-12-27,26,1000,1200,True,+,True,False,False,0.6666666666666666,10,14,0.7142857142857143,0,0,0
TYCOON EXPRESS,2025-12-01,2026-01-18,48,1000,1200,True,-,False,False,False,0.7777777777777778,6,14,0.42857142857142855,0,0,1
CONRAD PATCH,2025-12-01,2026-01-18,48,1000,1200,True,-,False,False,False,0.8888888888888888,2,14,0.14285714285714285,0,1,1
BEAUTY GEMINI,2025-12-01,2026-01-01,31,1000,1200,True,++,False,True,True,0.1,14,14,1.0,0,0,0
COUNTRY DANCER,2025-12-01,2026-01-07,37,1000,1200,True,+,False,False,True,0.2,12,12,1.0,0,0,0
MULTISUPERSTAR,2025-12-01,2026-01-25,55,1000,1200,True,+,False,False,True,0.3,12,14,0.8571428571428571,0,0,0
SUPREME VOYAGER,2025-12-01,2026-01-04,34,1000,1000,True,++,False,False,False,0.4,9,14,0.6428571428571429,0,0,0
COMET RADIANCE,2025-12-01,2026-01-04,34,1000,1000,True,+,False,False,True,0.5,4,14,0.2857142857142857,0,0,1
RUSSET GLOW,2025-12-01,2026-01-25,55,1000,1200,True,+,False,False,False,0.5,8,14,0.5714285714285714,0,0,0
REGROWTH WINNER,2025-12-01,2026-01-28,58,1000,1200,True,0,False,False,True,0.8,12,12,1.0,0,0,0
CIRCUIT HAPPY,2025-12-01,2026-01-21,51,1000,1200,True,-,False,False,False,0.9,10,12,0.8333333333333334,0,0,0
WOODFIRE CHAMP,2025-12-01,2025-12-23,22,800,1200,False,++,False,True,False,0.1111111111111111,12,12,1.0,0,0,0
HAPPY TERCENTENARY,2025-12-01,2026-01-18,48,800,1400,False,0,False,False,False,0.5555555555555556,13,14,0.9285714285714286,0,0,0
LEAPING STAR,2025-12-01,2026-01-07,37,800,1200,False,-,False,False,False,0.7777777777777778,11,12,0.9166666666666666,0,0,0
HONEST WITNESS,2025-12-01,2025-12-10,9,800,1000,True,++,False,True,False,0.1111111111111111,11,12,0.9166666666666666,0,0,0
SPEEDY SMARTIE,2025-12-01,2025-12-14,13,800,1200,False,++,False,False,False,0.2222222222222222,4,15,0.26666666666666666,0,0,1
VIVA BOSS,2025-12-01,2026-01-25,55,800,1000,True,0,False,False,True,0.5555555555555556,9,14,0.6428571428571429,0,0,0
SPORTIC WARRIOR,2025-12-01,2025-12-17,16,800,1000,True,-,False,False,True,1.0,10,13,0.7692307692307693,0,0,0
DROMBEG BANNER,2025-12-02,2025-12-14,12,1200,1400,True,++,False,True,False,0.125,2,14,0.14285714285714285,0,1,1
AERIS NOVA,2025-12-02,2025-12-14,12,1200,1400,True,+,False,False,False,0.25,1,14,0.07142857142857142,1,1,1
MIGHTY MASTS,2025-12-02,2026-01-01,30,1200,1200,True,+,False,False,True,0.375,2,14,0.14285714285714285,0,1,1
JOHANNES BRAHMS,2025-12-02,2025-12-10,8,1200,1800,False,++,False,False,True,0.5,11,12,0.9166666666666666,0,0,0
CROSSBORDERPEGASUS,2025-12-02,2026-01-01,30,1200,1200,True,+,False,False,False,0.625,2,14,0.14285714285714285,0,1,1
WINFIELD,2025-12-02,2026-01-04,33,1200,1600,False,-,False,False,False,0.75,9,11,0.8181818181818182,0,0,0
PACKING ANGEL,2025-12-02,2026-01-25,54,1200,1200,True,-,False,False,False,0.875,10,11,0.9090909090909091,0,0,0
LIFELINE EXPRESS,2025-12-02,2025-12-20,18,1200,1200,True,+,True,False,True,1.0,9,12,0.75,0,0,0
SAVVY BRILLIANT,2025-12-02,2025-12-14,12,1200,1200,True,++,False,True,True,0.125,6,14,0.42857142857142855,0,0,1
CHARMING LEGEND,2025-12-02,2025-12-14,12,1200,1400,True,+,False,False,True,0.25,12,15,0.8,0,0,0
PACKING PHOENIX,2025-12-02,2025-12-14,12,1200,1200,True,+,False,False,True,0.375,3,15,0.2,0,1,1
LIGHTNESS OF BEING,2025-12-02,2025-12-23,21,1200,1200,True,+,False,False,True,0.5,11,12,0.9166666666666666,0,0,0
YOUNG ARROW,2025-12-02,2025-12-14,12,1200,1200,True,0,False,False,False,0.625,2,14,0.14285714285714285,0,1,1
AWESOME FLUKE,2025-12-02,2025-12-10,8,1200,1800,False,0,False,False,False,0.75,2,12,0.16666666666666666,0,1,1
LE ZONDA,2025-12-02,2026-01-25,54,1200,2000,False,-,False,False,True,0.875,6,10,0.6,0,0,0
A TIME FOR US,2025-12-02,2025-12-14,12,1200,1200,True,-,False,False,False,1.0,4,14,0.2857142857142857,0,0,1
FRIENDS OF SHAJING,2025-12-02,2025-12-23,21,1200,1200,True,++,False,True,True,0.125,2,12,0.16666666666666666,0,1,1
REFUSETOBEENGLISH,2025-12-02,2025-12-14,12,1200,1200,True,++,False,False,False,0.375,9,14,0.6428571428571429,0,0,0
THE HEIR,2025-12-02,2025-12-17,15,1200,1200,True,+,False,False,False,0.5,6,12,0.5,0,0,1
FORZA LEADER,2025-12-02,2025-12-14,12,1200,1200,True,-,False,False,False,0.75,10,14,0.7142857142857143,0,0,0
SMART FIGHTER,2025-12-02,2025-12-17,15,1200,1200,True,+,True,False,False,0.875,12,12,1.0,0,0,0
FLYING FORTUNE,2025-12-02,2026-01-04,33,1200,1200,True,-,False,False,True,1.0,12,12,1.0,0,0,0
PEJIBAYE,2025-12-02,2025-12-20,18,1200,1200,True,++,False,True,True,0.125,2,12,0.16666666666666666,0,1,1
FIGHTING MACHINE,2025-12-02,2025-12-17,15,1200,1650,False,+,False,False,False,0.25,4,12,0.3333333333333333,0,0,1
EXCEPTIONAL SANTOS,2025-12-02,2025-12-27,25,1200,1200,True,+,False,False,True,0.375,14,14,1.0,0,0,0
MEGA MASTERMIND,2025-12-02,2025-12-20,18,1200,1200,True,+,False,False,False,0.5,7,12,0.5833333333333334,0,0,0
QUANTUM PATCH,2025-12-02,2025-12-10,8,1200,1650,False,+,False,False,False,0.625,5,12,0.4166666666666667,0,0,1
TORVEIN,2025-12-02,2025-12-20,18,1200,1200,True,-,False,False,False,0.75,10,12,0.8333333333333334,0,0,0
HAPPY ALLIANCE,2025-12-02,2025-12-17,15,1200,1200,True,-,False,False,False,0.875,9,12,0.75,0,0,0
PATCH OF TIME,2025-12-02,2025-12-20,18,1200,1200,True,++,False,True,True,0.1111111111111111,8,12,0.6666666666666666,0,0,0
COOL BOY,2025-12-02,2025-12-14,12,1200,1200,True,++,False,False,True,0.2222222222222222,1,15,0.06666666666666667,1,1,1
BLASTED TALENT,2025-12-02,2025-12-27,25,1200,1400,True,+,False,False,True,0.3333333333333333,9,14,0.6428571428571429,0,0,0
LOVEISINTHEAIR,2025-12-02,2025-12-27,25,1200,1200,True,+,False,False,True,0.4444444444444444,13,14,0.9285714285714286,0,0,0
FAMILY FORTUNE,2025-12-02,2025-12-10,8,1200,1650,False,+,False,False,True,0.5555555555555556,1,12,0.08333333333333333,1,1,1
CIRCUIT CENTURY,2025-12-02,2025-12-27,25,1200,1400,True,0,False,False,False,0.6666666666666666,9,14,0.6428571428571429,0,0,0
ROMANTIC FANTASY,2025-12-02,2025-12-17,15,1200,2200,False,-,False,False,False,0.8888888888888888,8,12,0.6666666666666666,0,0,0
GREAT LEGACY,2025-12-02,2025-12-23,21,1200,1650,False,-,False,False,False,1.0,12,12,1.0,0,0,0
FIERY STEED,2025-12-02,2026-01-07,36,1050,1000,True,++,False,True,True,0.2,12,12,1.0,0,0,0
THUNDER KIT,2025-12-02,2025-12-27,25,1050,1000,True,++,False,False,False,0.4,9,14,0.6428571428571429,0,0,0
GALLANT DESIGN,2025-12-02,2026-01-25,54,1050,1200,True,+,False,False,False,0.6,2,14,0.14285714285714285,0,1,1
PACKING HERMOD,2025-12-04,2026-01-01,28,1200,1400,True,++,False,True,False,0.14285714285714285,9,12,0.75,0,0,0
HELIOS EXPRESS,2025-12-04,2025-12-14,10,1200,1200,True,+,False,False,True,0.2857142857142857,5,13,0.38461538461538464,0,0,1
CAMBRIDGE,2025-12-04,2025-12-14,10,1200,1800,False,++,True,False,False,0.42857142857142855,9,14,0.6428571428571429,0,0,0
RAGING BLIZZARD,2025-12-04,2025-12-14,10,1200,1200,True,+,False,False,True,0.5714285714285714,2,13,0.15384615384615385,0,1,1
GALAXY PATCH,2025-12-04,2025-12-14,10,1200,1600,False,+,True,False,True,0.7142857142857143,5,15,0.3333333333333333,0,0,1
VOYAGE BUBBLE,2025-12-04,2025-12-14,10,1200,1600,False,-,False,False,False,0.8571428571428571,1,15,0.06666666666666667,1,1,1
KA YING GENERATION,2025-12-04,2025-12-14,10,1200,2400,False,+,True,False,True,1.0,8,11,0.7272727272727273,0,0,0
BEAUTY ETERNAL,2025-12-04,2025-12-14,10,1200,1400,True,++,False,True,True,0.1111111111111111,14,14,1.0,0,0,0
LET'S HAVE FUN,2025-12-04,2025-12-14,10,1200,1200,True,+,False,False,False,0.2222222222222222,11,14,0.7857142857142857,0,0,0
BUNDLE OF CHARM,2025-12-04,2025-12-10,6,1200,1200,True,++,True,False,True,0.3333333333333333,11,12,0.9166666666666666,0,0,0
PATCH OF STARS,2025-12-04,2025-12-20,16,1200,1200,True,++,False,False,False,0.4444444444444444,4,12,0.3333333333333333,0,0,1
SUPER MASTERMIND,2025-12-04,2026-01-18,45,1200,1400,True,0,False,False,False,0.5555555555555556,13,15,0.8666666666666667,0,0,0
BUNDLE AWARD,2025-12-04,2025-12-14,10,1200,2400,False,+,False,False,True,0.6666666666666666,6,11,0.5454545454545454,0,0,0
CHILL EASY,2025-12-04,2026-01-18,45,1200,1400,True,0,False,False,False,0.7777777777777778,8,14,0.5714285714285714,0,0,0
RED LION,2025-12-04,2025-12-14,10,1200,1600,False,-,False,False,True,0.8888888888888888,3,15,0.2,0,1,1
VECU,2025-12-04,2025-12-20,16,1200,1600,False,-,False,False,False,1.0,11,14,0.7857142857142857,0,0,0
PUBLIC ATTENTION,2025-12-04,2025-12-14,10,1200,1400,True,++,True,True,False,0.1111111111111111,3,14,0.21428571428571427,0,1,1
AEROVOLANIC,2025-12-04,2025-12-14,10,1200,1400,True,++,False,False,False,0.2222222222222222,4,14,0.2857142857142857,0,0,1
SO MY FOLKS,2025-12-04,2025-12-20,16,1200,1000,True,+,False,False,False,0.3333333333333333,12,14,0.8571428571428571,0,0,0
STELLAR SWIFT,2025-12-04,2025-12-20,16,1200,1400,True,++,False,False,False,0.4444444444444444,8,14,0.5714285714285714,0,0,0
SUPREME MASTERMIND,2025-12-04,2025-12-14,10,1200,1800,False,+,False,False,True,0.6666666666666666,13,14,0.9285714285714286,0,0,0
PERFECTDAY,2025-12-04,2025-12-17,13,1200,1200,True,0,False,False,True,0.7777777777777778,1,12,0.08333333333333333,1,1,1
ENSUED,2025-12-04,2025-12-14,10,1200,2400,False,-,False,False,True,0.8888888888888888,9,11,0.8181818181818182,0,0,0
SOUTH STAR,2025-12-04,2025-12-17,13,1200,1650,False,++,False,True,True,0.1,10,12,0.8333333333333334,0,0,0
GOOD CHAP,2025-12-04,2025-12-20,16,1200,1200,True,+,False,False,True,0.3,4,12,0.3333333333333333,0,0,1
CALL ME SUCCESS,2025-12-04,2025-12-20,16,1200,1200,True,+,False,False,True,0.4,7,12,0.5833333333333334,0,0,0
GLORIOUS JOURNEY,2025-12-04,2025-12-17,13,1200,1650,False,++,False,False,False,0.5,2,12,0.16666666666666666,0,1,1
GORGEOUS VICTORY,2025-12-04,2025-12-27,23,1200,1400,True,0,False,False,False,0.6,13,14,0.9285714285714286,0,0,0
EXCELLENT BOY,2025-12-04,2025-12-20,16,1200,1400,True,-,False,False,True,0.7,12,14,0.8571428571428571,0,0,0
RUBY SAILING,2025-12-04,2025-12-20,16,1200,1200,True,+,False,False,False,0.8,5,12,0.4166666666666667,0,0,1
CIRRUS SPEED,2025-12-04,2025-12-17,13,1200,1200,True,-,False,False,False,0.9,12,12,1.0,0,0,0
JUBILATION FOR ALL,2025-12-04,2025-12-14,10,1200,1400,True,++,False,True,True,0.1,14,14,1.0,0,0,0
RATTAN GALAXY,2025-12-04,2025-12-20,16,1200,1400,True,++,True,False,False,0.2,2,14,0.14285714285714285,0,1,1
KING OBERON,2025-12-04,2025-12-17,13,1200,1200,True,++,False,False,True,0.3,7,12,0.5833333333333334,0,0,0
ACE,2025-12-04,2025-12-20,16,1200,1400,True,++,False,False,True,0.4,5,14,0.35714285714285715,0,0,1
FIREFOOT,2025-12-04,2025-12-17,13,1200,1800,False,++,False,False,False,0.5,8,12,0.6666666666666666,0,0,0
DOUBLE SHOW,2025-12-04,2025-12-20,16,1200,1400,True,+,True,False,True,0.6,2,14,0.14285714285714285,0,1,1
EVERYONE'S GALLOP,2025-12-04,2025-12-17,13,1200,1200,True,+,False,False,False,0.7,11,12,0.9166666666666666,0,0,0
GRAND MASTERMIND,2025-12-04,2025-12-27,23,1200,1200,True,0,False,False,False,0.8,14,14,1.0,0,0,0
LEATHER MASTER,2025-12-04,2025-12-17,13,1200,2200,False,-,False,False,False,0.9,4,12,0.3333333333333333,0,0,1
RISING FORCE,2025-12-04,2026-01-01,28,1050,1200,True,++,False,True,False,0.25,1,14,0.07142857142857142,1,1,1
CASA OF HONOR,2025-12-04,2025-12-17,13,1050,1000,True,+,False,False,False,0.5,7,13,0.5384615384615384,0,0,0
WISDOM STAR,2025-12-04,2025-12-20,16,1050,1400,False,-,False,False,False,0.75,12,14,0.8571428571428571,0,0,0
STORM RIDER,2025-12-05,2026-01-01,27,1200,1400,True,++,False,True,False,0.125,1,12,0.08333333333333333,1,1,1
MID WINTER WIND,2025-12-05,2025-12-14,9,1200,1400,True,+,False,False,True,0.25,4,14,0.2857142857142857,0,0,1
DANCING CODE,2025-12-05,2025-12-14,9,1200,1400,True,++,True,False,False,0.375,5,14,0.35714285714285715,0,0,1
SON PAK FU,2025-12-05,2025-12-20,15,1200,1200,True,+,False,False,True,0.5,8,12,0.6666666666666666,0,0,0
WUNDERBAR,2025-12-05,2025-12-14,9,1200,1200,True,0,False,False,False,0.625,8,13,0.6153846153846154,0,0,0
JUNEAU PRIDE,2025-12-05,2025-12-14,9,1200,1400,True,0,False,False,True,0.75,5,15,0.3333333333333333,0,0,1
YOUNG EMPEROR,2025-12-05,2025-12-17,12,1200,1650,False,-,False,False,False,0.875,11,12,0.9166666666666666,0,0,0
ENTHRALLED,2025-12-05,2025-12-14,9,1200,1800,False,-,False,False,True,1.0,4,14,0.2857142857142857,0,0,1
FORTUNE BOY,2025-12-05,2025-12-20,15,1200,1600,False,++,False,True,True,0.125,3,14,0.21428571428571427,0,1,1
BEAUTY ALLIANCE,2025-12-05,2026-01-01,27,1200,1400,True,+,False,False,False,0.25,5,14,0.35714285714285715,0,0,1
SOLID CAR,2025-12-05,2025-12-20,15,1200,1200,True,+,False,False,False,0.375,3,12,0.25,0,1,1
PERFECT TEAM,2025-12-05,2025-12-27,22,1200,1650,False,++,False,False,True,0.5,12,14,0.8571428571428571,0,0,0
M M CONCORD,2025-12-05,2026-01-01,27,1200,1200,True,+,False,False,False,0.625,14,14,1.0,0,0,0
GLITTERING LEGEND,2025-12-05,2026-01-18,44,1200,1400,True,+,False,False,False,0.75,10,14,0.7142857142857143,0,0,0
BRILLIANT EXPRESS,2025-12-05,2025-12-20,15,1200,1600,False,+,False,False,False,0.875,4,14,0.2857142857142857,0,0,1
LUCKY CANDY,2025-12-05,2026-01-01,27,1200,1200,True,++,False,True,True,0.1111111111111111,12,14,0.8571428571428571,0,0,0
ANODE,2025-12-05,2025-12-20,15,1200,1600,False,++,True,False,False,0.2222222222222222,9,14,0.6428571428571429,0,0,0
SUPER INFINITY,2025-12-05,2025-12-27,22,1200,1200,True,++,False,False,True,0.3333333333333333,13,14,0.9285714285714286,0,0,0
STANLEY EXPRESS,2025-12-05,2025-12-14,9,1200,1400,True,++,False,False,True,0.4444444444444444,14,15,0.9333333333333333,0,0,0
ETERNAL RICHNESS,2025-12-05,2025-12-20,15,1200,1200,True,0,False,False,False,0.5555555555555556,11,12,0.9166666666666666,0,0,0
SO YOU WILL,2025-12-05,2026-01-18,44,1200,1400,True,+,True,False,False,0.6666666666666666,14,14,1.0,0,0,0
DRAGON JOY,2025-12-05,2025-12-14,9,1200,1400,True,0,False,False,True,0.7777777777777778,6,15,0.4,0,0,1
WIN BEAUTY VIVA,2025-12-05,2026-01-11,37,1200,1600,False,-,False,False,True,1.0,7,14,0.5,0,0,1
LOVERO,2025-12-05,2025-12-20,15,1200,1600,False,++,False,True,False,0.1,2,14,0.14285714285714285,0,1,1
EXTRAORDINARY GALL,2025-12-05,2026-01-18,44,1200,1200,True,++,False,False,True,0.2,14,14,1.0,0,0,0
GOLDEN WIN,2025-12-05,2026-01-25,51,1200,1200,True,+,False,False,True,0.3,10,14,0.7142857142857143,0,0,0
BLOSSOMY,2025-12-05,2026-01-18,44,1200,1600,False,+,False,False,False,0.4,13,14,0.9285714285714286,0,0,0
KEMPES,2025-12-05,2025-12-20,15,1200,1400,True,++,True,False,True,0.5,10,14,0.7142857142857143,0,0,0
MORGAN SUCCESS,2025-12-05,2026-01-04,30,1200,1600,False,++,True,False,True,0.6,10,14,0.7142857142857143,0,0,0
GOOD GOOD,2025-12-05,2025-12-23,18,1200,1650,False,0,False,False,False,0.7,11,12,0.9166666666666666,0,0,0
CELESTIAL STRIDER,2025-12-05,2026-01-07,33,1200,1200,True,-,False,False,True,1.0,11,12,0.9166666666666666,0,0,0
SZERYNG,2025-12-05,2025-12-27,22,1200,1200,True,++,False,True,True,0.1,2,14,0.14285714285714285,0,1,1
GALLANT EPOCH,2025-12-05,2025-12-20,15,1200,1400,True,++,False,False,True,0.2,2,14,0.14285714285714285,0,1,1
ABSOLUTE LUCKY,2025-12-05,2025-12-23,18,1200,1200,True,+,False,False,False,0.4,6,12,0.5,0,0,1
JOLLY BRILLIANT,2025-12-05,2025-12-27,22,1200,1400,True,++,False,False,False,0.5,8,14,0.5714285714285714,0,0,0
POWER PATCH,2025-12-05,2026-01-01,27,1200,1200,True,0,False,False,True,0.6,11,14,0.7857142857142857,0,0,0
CHARITY TOGETHER,2025-12-05,2026-01-11,37,1200,1800,False,+,False,False,True,0.7,4,14,0.2857142857142857,0,0,1
SPEEDY PATCH,2025-12-05,2026-01-01,27,1200,1200,True,+,True,False,False,0.8,9,14,0.6428571428571429,0,0,0
YEUX DE LIFELINE,2025-12-05,2026-01-11,37,1200,1200,True,-,False,False,False,0.9,7,12,0.5833333333333334,0,0,0
ABSOLUTE AWAKENED,2025-12-05,2025-12-23,18,1200,1650,False,-,False,False,False,1.0,1,12,0.08333333333333333,1,1,1
ONE AND ONLY,2025-12-05,2025-12-17,12,1200,1200,True,++,False,True,False,0.1111111111111111,10,12,0.8333333333333334,0,0,0
FIGHT TIME,2025-12-05,2025-12-20,15,1200,1400,True,+,False,False,False,0.2222222222222222,13,14,0.9285714285714286,0,0,0
ENDUED,2025-12-05,2025-12-14,9,1200,1400,True,+,False,False,True,0.3333333333333333,2,14,0.14285714285714285,0,1,1
CIRCUIT FIERY,2025-12-05,2025-12-20,15,1200,1400,True,++,False,False,True,0.4444444444444444,1,14,0.07142857142857142,1,1,1
WINNING NOW,2025-12-05,2025-12-23,18,1200,1200,True,+,True,False,False,0.5555555555555556,7,12,0.5833333333333334,0,0,0
KINGDOM OF RICHES,2025-12-05,2026-01-21,47,1200,1200,True,+,False,False,False,0.6666666666666666,9,12,0.75,0,0,0
THE WAY WE WIN,2025-12-05,2025-12-20,15,1200,1400,True,-,False,False,False,0.7777777777777778,10,14,0.7142857142857143,0,0,0
SUPER GOLDENDRAGON,2025-12-05,2026-01-11,37,1200,1800,False,-,False,False,False,0.8888888888888888,6,14,0.42857142857142855,0,0,1
GANGNAM STAR,2025-12-05,2026-01-01,27,1200,1600,False,-,False,False,True,1.0,11,14,0.7857142857142857,0,0,0
HAYDAY,2025-12-05,2025-12-17,12,1000,1000,True,+,False,False,False,0.2857142857142857,9,13,0.6923076923076923,0,0,0
THE COSMIC POWER,2025-12-05,2025-12-27,22,1000,1200,True,0,False,False,True,0.5714285714285714,13,14,0.9285714285714286,0,0,0
